VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,pu_borough,pu_zone,pu_service_zone,do_borough,do_zone,do_service_zone,reason
1,2024-01-13 03:10:14,2024-01-13 03:37:14,2.0,7.884600596731681,5.0,Y,231,111,1,-1.0,0.5,0.5,4.184837750911395,0.0,0.3,29.238468462315705,0.0,1.25,Manhattan,TriBeCa/Civic Center,Yellow Zone,Brooklyn,Green-Wood Cemetery,Boro Zone,negative_fare
2,2024-01-13 03:58:56,2024-01-13 05:28:56,1.0,3.882951838631821,3.0,N,209,83,2,-1.0,1.0,0.5,0.0,0.0,0.3,16.922554232538126,2.5,1.25,Manhattan,Seaport,Yellow Zone,Queens,Elmhurst/Maspeth,Boro Zone,negative_fare
2,2024-01-13 04:27:34,2024-01-13 05:26:34,0.0,9.938155752258984,1.0,Y,174,138,3,31.419974998590337,0.5,0.5,0.0,0.0,0.3,32.71997499859034,0.0,0.0,Bronx,Norwood,Boro Zone,Queens,LaGuardia Airport,Airports,zero_passengers
2,2024-01-13 05:12:36,2024-01-13 05:25:36,3.0,1.3923415219563742,1.0,Y,18,36,3,-1.0,1.0,0.5,0.0,0.0,0.3,6.363926811404569,2.5,1.25,Bronx,Bedford Park,Boro Zone,Brooklyn,Bushwick North,Boro Zone,negative_fare
2,2025-06-01 00:00:00,2024-01-13 08:56:15,5.0,15.226983981594419,1.0,Y,10,243,1,43.335302699944656,1.0,0.5,5.595750091078549,6.55,0.3,56.7810527910232,2.5,0.0,Queens,Baisley Park,Boro Zone,Manhattan,Washington Heights North,Boro Zone,future_date
2,2024-01-13 09:35:38,2024-01-13 10:30:38,4.0,5.601737118883024,3.0,Y,162,147,1,-1.0,1.0,0.5,2.990591847165782,0.0,0.3,24.3689488937685,2.5,1.25,Manhattan,Midtown East,Yellow Zone,Bronx,Longwood,Boro Zone,negative_fare
2,2024-01-13 09:46:46,2024-01-13 10:26:46,0.0,8.08982846087128,4.0,Y,239,228,2,21.58160142618932,0.0,0.5,0.0,0.0,0.3,22.88160142618932,2.5,1.25,Manhattan,Upper West Side South,Yellow Zone,Brooklyn,Sunset Park West,Boro Zone,zero_passengers
2,2024-01-13 10:32:12,2024-01-13 11:27:12,2.0,0.3818116551113075,1.0,N,170,230,1,-1.0,0.0,0.5,1.6732581652211034,0.0,0.3,9.744193107264788,0.0,1.25,Manhattan,Murray Hill,Yellow Zone,Manhattan,Times Sq/Theatre District,Yellow Zone,negative_fare
1,2024-01-13 10:34:02,2024-01-13 11:19:02,0.0,7.940908606119198,4.0,N,260,52,1,24.903141351756272,0.0,0.5,4.787806074494894,1.75,0.3,32.74094742625116,2.5,0.0,Queens,Woodside,Boro Zone,Brooklyn,Cobble Hill,Boro Zone,zero_passengers
2,2024-01-13 11:55:26,2024-01-13 13:23:26,1.0,1.648172060250488,5.0,N,243,40,1,-1.0,0.0,0.5,1.1400922315513269,0.0,0.3,8.483156753282348,2.5,0.0,Manhattan,Washington Heights North,Boro Zone,Brooklyn,Carroll Gardens,Boro Zone,negative_fare
1,2024-01-13 12:10:30,2024-01-13 13:04:30,2.0,5.201737365721497,1.0,Y,38,159,3,-1.0,0.0,0.5,0.0,0.0,0.3,18.56406618683681,2.5,0.0,Queens,Cambria Heights,Boro Zone,Bronx,Melrose South,Boro Zone,negative_fare
2,2024-01-13 14:14:11,2024-01-13 15:01:11,3.0,0.0,4.0,Y,257,254,3,15.202286756521277,0.0,0.5,0.0,0.0,0.3,16.502286756521276,0.0,0.0,Brooklyn,Windsor Terrace,Boro Zone,Bronx,Williamsbridge/Olinville,Boro Zone,zero_distance
1,2024-01-13 15:15:40,2024-01-13 15:51:40,6.0,0.1,1.0,N,103,74,1,-1.0,0.0,0.5,0.7942264316877888,6.55,0.3,12.041031066650746,2.5,1.25,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,Manhattan,East Harlem North,Boro Zone,negative_fare
2,2024-01-13 16:12:28,2024-01-13 16:25:28,1.0,1.7586840598009057,1.0,Y,215,171,1,-1.0,0.5,0.5,0.60379128640183,6.55,0.3,14.356542587701966,0.0,0.0,Queens,South Jamaica,Boro Zone,Queens,Murray Hill-Queens,Boro Zone,negative_fare
1,2024-01-13 17:27:55,2024-01-13 18:52:55,0.0,1.7855681287390865,1.0,N,81,83,2,8.70053657146238,1.0,0.5,0.0,0.0,0.3,10.00053657146238,2.5,0.0,Bronx,Eastchester,Boro Zone,Queens,Elmhurst/Maspeth,Boro Zone,zero_passengers
2,2024-01-13 20:13:31,2024-01-13 21:18:31,1.0,0.5862158915795384,1.0,Y,153,54,2,-1.0,1.0,0.5,0.0,0.0,0.3,3.8,2.5,0.0,Manhattan,Marble Hill,Boro Zone,Brooklyn,Columbia Street,Boro Zone,negative_fare
1,2024-01-13 21:57:24,2024-01-13 22:44:24,6.0,0.0,2.0,Y,15,78,2,13.515903817772383,0.5,0.5,0.0,1.75,0.3,16.565903817772384,0.0,1.25,Queens,Bay Terrace/Fort Totten,Boro Zone,Bronx,East Tremont,Boro Zone,zero_distance
1,2024-01-14 01:00:58,2024-01-14 01:40:58,0.0,0.72817284580985,3.0,N,233,133,3,4.581987861006987,0.0,0.5,0.0,6.55,0.3,12.431987861006988,2.5,1.25,Manhattan,UN/Turtle Bay South,Yellow Zone,Brooklyn,Kensington,Boro Zone,zero_passengers
2,2024-01-14 03:17:41,2024-01-14 03:53:41,1.0,0.4626961682094729,1.0,Y,174,18,1,-1.0,0.5,0.5,0.350632186870226,6.55,0.3,10.700632186870227,2.5,1.25,Bronx,Norwood,Boro Zone,Bronx,Bedford Park,Boro Zone,negative_fare
1,2024-01-14 04:17:19,2024-01-14 04:23:19,0.0,4.502779753641619,1.0,Y,126,8,3,15.997360927639495,0.0,0.5,0.0,6.55,0.3,23.847360927639496,2.5,0.0,Bronx,Hunts Point,Boro Zone,Queens,Astoria Park,Boro Zone,zero_passengers
2,2024-01-14 05:16:08,2024-01-14 05:37:08,0.0,4.716865237490978,5.0,N,154,204,2,14.571991109637096,0.5,0.5,0.0,0.0,0.3,15.871991109637097,2.5,0.0,Brooklyn,Marine Park/Floyd Bennett Field,Boro Zone,Staten Island,Rossville/Woodrow,Boro Zone,zero_passengers
2,2024-01-14 06:11:43,2024-01-14 07:26:43,2.0,0.0,1.0,N,179,195,2,26.86602703373735,1.0,0.5,0.0,0.0,0.3,28.16602703373735,0.0,0.0,Queens,Old Astoria,Boro Zone,Brooklyn,Red Hook,Boro Zone,zero_distance
2,2024-01-14 06:46:10,2024-01-14 07:26:10,1.0,0.0,1.0,N,79,133,2,7.6867111068480085,0.5,0.5,0.0,0.0,0.3,8.98671110684801,2.5,1.25,Manhattan,East Village,Yellow Zone,Brooklyn,Kensington,Boro Zone,zero_distance
2,2024-01-14 06:46:17,2024-01-14 07:03:17,1.0,0.0,1.0,N,255,10,1,10.11517304308998,0.0,0.5,1.562616028303079,1.75,0.3,14.72778907139306,0.0,0.0,Brooklyn,Williamsburg (North Side),Boro Zone,Queens,Baisley Park,Boro Zone,zero_distance
1,2024-01-14 07:26:59,2024-01-14 07:41:59,6.0,0.0,1.0,N,110,156,2,16.188092368892598,0.5,0.5,0.0,0.0,0.3,17.488092368892598,2.5,0.0,Staten Island,Great Kills Park,Boro Zone,Staten Island,Mariners Harbor,Boro Zone,zero_distance
1,2024-01-14 07:36:56,2024-01-14 08:51:56,0.0,4.449147943455611,1.0,Y,199,4,2,16.030759690752845,0.5,0.5,0.0,0.0,0.3,17.330759690752846,2.5,0.0,Bronx,Rikers Island,Boro Zone,Manhattan,Alphabet City,Yellow Zone,zero_passengers
1,2024-01-14 12:04:26,2024-01-14 13:27:26,0.0,2.096323901855957,1.0,N,239,107,2,9.70251491448817,0.0,0.5,0.0,0.0,0.3,11.00251491448817,2.5,1.25,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Gramercy,Yellow Zone,zero_passengers
2,2024-01-14 12:58:24,2024-01-14 13:01:24,1.0,4.614509405495459,1.0,N,206,3,1,-1.0,1.0,0.5,3.578204934660317,1.75,0.3,23.06671878750175,0.0,0.0,Staten Island,Saint George/New Brighton,Boro Zone,Bronx,Allerton/Pelham Gardens,Boro Zone,negative_fare
2,2024-01-14 13:13:30,2024-01-14 13:18:30,6.0,0.0,5.0,N,157,87,1,9.840621782712946,0.0,0.5,1.2739666250586639,0.0,0.3,12.41458840777161,0.0,0.0,Queens,Maspeth,Boro Zone,Manhattan,Financial District North,Yellow Zone,zero_distance
1,2025-06-01 00:00:00,2024-01-14 14:08:24,2.0,0.7313252329816556,1.0,N,21,216,2,5.895817666034823,0.5,0.5,0.0,0.0,0.3,7.195817666034823,0.0,1.25,Brooklyn,Bensonhurst East,Boro Zone,Queens,South Ozone Park,Boro Zone,future_date
2,2024-01-14 15:36:46,2024-01-14 15:49:46,1.0,0.0,3.0,N,29,105,3,2.6137534599466625,0.0,0.5,0.0,0.0,0.3,3.913753459946663,0.0,1.25,Brooklyn,Brighton Beach,Boro Zone,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,zero_distance
2,2024-01-14 18:10:08,2024-01-14 19:10:08,4.0,0.0,2.0,Y,47,159,3,3.5153311250671617,0.5,0.5,0.0,0.0,0.3,4.8153311250671615,0.0,1.25,Bronx,Claremont/Bathgate,Boro Zone,Bronx,Melrose South,Boro Zone,zero_distance
1,2024-01-14 18:20:43,2024-01-14 18:43:43,0.0,0.3285995318544439,1.0,N,153,61,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2.5,1.25,Manhattan,Marble Hill,Boro Zone,Brooklyn,Crown Heights North,Boro Zone,zero_passengers
1,2024-01-14 18:28:54,2024-01-14 18:36:54,0.0,4.526978948268061,1.0,Y,38,200,1,12.493691342737494,0.0,0.5,1.3057554348356568,0.0,0.3,15.099446777573151,0.0,1.25,Queens,Cambria Heights,Boro Zone,Bronx,Riverdale/North Riverdale/Fieldston,Boro Zone,zero_passengers
1,2024-01-14 18:32:47,2024-01-14 19:22:47,4.0,0.6491401552176203,1.0,N,174,40,1,-1.0,0.5,0.5,0.8043811933913387,0.0,0.3,5.335676779079551,0.0,0.0,Bronx,Norwood,Boro Zone,Brooklyn,Carroll Gardens,Boro Zone,negative_fare
2,2024-01-15 02:42:12,2024-01-15 03:25:12,0.0,2.826092954100683,3.0,Y,128,59,1,9.487290624407079,0.5,0.5,1.9582016998977858,0.0,0.3,12.745492324304866,2.5,0.0,Manhattan,Inwood Hill Park,Boro Zone,Bronx,Crotona Park,Boro Zone,zero_passengers
1,2024-01-15 03:16:33,2024-01-15 03:31:33,2.0,0.5216445214035496,1.0,Y,116,106,2,-1.0,1.0,0.5,0.0,0.0,0.3,3.8,2.5,0.0,Manhattan,Hamilton Heights,Boro Zone,Brooklyn,Gowanus,Boro Zone,negative_fare
2,2024-01-15 04:03:50,2024-01-15 04:50:50,1.0,0.0,1.0,Y,248,224,2,15.098172730636389,0.5,0.5,0.0,0.0,0.3,16.39817273063639,0.0,1.25,Bronx,West Farms/Bronx River,Boro Zone,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone,zero_distance
2,2024-01-15 07:15:41,2024-01-15 08:26:41,5.0,0.0,3.0,N,4,13,1,13.784376854134246,0.5,0.5,3.154874618403304,0.0,0.3,18.23925147253755,0.0,0.0,Manhattan,Alphabet City,Yellow Zone,Manhattan,Battery Park City,Yellow Zone,zero_distance
2,2024-01-15 08:46:12,2024-01-15 10:08:12,5.0,1.9196348445592901,5.0,N,244,102,2,-1.0,0.5,0.5,0.0,0.0,0.3,9.37111485414858,2.5,0.0,Manhattan,Washington Heights South,Boro Zone,Queens,Glendale,Boro Zone,negative_fare
2,2024-01-15 09:42:05,2024-01-15 10:38:05,4.0,2.611003468522824,1.0,N,37,187,1,-1.0,0.5,0.5,1.7152799142544524,0.0,0.3,12.771004170977985,2.5,0.0,Brooklyn,Bushwick South,Boro Zone,Staten Island,Port Richmond,Boro Zone,negative_fare
2,2024-01-15 09:56:05,2024-01-15 10:46:05,0.0,0.4972070209368886,1.0,N,5,159,3,2.5,0.0,0.5,0.0,6.55,0.3,10.350000000000001,0.0,1.25,Staten Island,Arden Heights,Boro Zone,Bronx,Melrose South,Boro Zone,zero_passengers
2,2024-01-15 10:21:48,2024-01-15 10:30:48,4.0,0.8054240357547405,5.0,Y,179,22,2,-1.0,0.5,0.5,0.0,0.0,0.3,3.8,0.0,1.25,Queens,Old Astoria,Boro Zone,Brooklyn,Bensonhurst West,Boro Zone,negative_fare
2,2024-01-15 11:39:25,2024-01-15 12:19:25,0.0,3.796317953563242,1.0,Y,40,241,1,14.566784892837543,0.0,0.5,2.7632659088191587,0.0,0.3,18.6300508016567,2.5,1.25,Brooklyn,Carroll Gardens,Boro Zone,Bronx,Van Cortlandt Village,Boro Zone,zero_passengers
2,2025-06-01 00:00:00,2024-01-15 14:39:40,4.0,0.1663931107507077,2.0,Y,196,240,2,2.5,1.0,0.5,0.0,0.0,0.3,3.8,2.5,1.25,Queens,Rego Park,Boro Zone,Bronx,Van Cortlandt Park,Boro Zone,future_date
2,2025-06-01 00:00:00,2024-01-15 14:40:49,3.0,0.6769111067754658,1.0,N,198,97,3,3.7042305325790537,0.5,0.5,0.0,0.0,0.3,5.0042305325790535,0.0,1.25,Queens,Ridgewood,Boro Zone,Brooklyn,Fort Greene,Boro Zone,future_date
1,2024-01-15 13:59:47,2024-01-15 14:14:47,2.0,0.0,1.0,N,93,100,1,5.385020191007959,1.0,0.5,0.6554555892818965,0.0,0.3,7.340475780289855,2.5,0.0,Queens,Flushing Meadows-Corona Park,Boro Zone,Manhattan,Garment District,Yellow Zone,zero_distance
2,2024-01-15 14:21:22,2024-01-15 14:32:22,1.0,7.228311654500975,1.0,Y,212,98,3,-1.0,1.0,0.5,0.0,0.0,0.3,23.696091655391367,2.5,0.0,Bronx,Soundview/Bruckner,Boro Zone,Queens,Fresh Meadows,Boro Zone,negative_fare
1,2024-01-15 14:57:15,2024-01-15 15:47:15,4.0,7.040116698780794,1.0,N,53,200,1,-1.0,0.5,0.5,3.960132939732551,6.55,0.3,32.55295203681207,2.5,1.25,Queens,College Point,Boro Zone,Bronx,Riverdale/North Riverdale/Fieldston,Boro Zone,negative_fare
2,2024-01-15 16:22:13,2024-01-15 16:27:13,2.0,0.0,1.0,Y,65,140,2,11.226653281672853,1.0,0.5,0.0,0.0,0.3,12.526653281672854,0.0,1.25,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone,Manhattan,Lenox Hill East,Yellow Zone,zero_distance
1,2024-01-15 18:00:41,2024-01-15 18:04:41,0.0,4.10747842983767,5.0,Y,46,120,1,13.02488329581313,0.5,0.5,2.424983351832263,0.0,0.3,16.749866647645394,0.0,0.0,Bronx,City Island,Boro Zone,Manhattan,Highbridge Park,Boro Zone,zero_passengers
2,2024-01-15 19:52:53,2024-01-15 21:12:53,2.0,8.032657034161529,1.0,N,11,102,1,-1.0,1.0,0.5,3.453654095581236,6.55,0.3,33.117285648536814,2.5,1.25,Brooklyn,Bath Beach,Boro Zone,Queens,Glendale,Boro Zone,negative_fare
2,2024-01-15 20:12:09,2024-01-15 20:51:09,2.0,8.888759354731189,2.0,Y,81,174,2,-1.0,0.5,0.5,0.0,0.0,0.3,28.09301179981276,2.5,1.25,Bronx,Eastchester,Boro Zone,Bronx,Norwood,Boro Zone,negative_fare
2,2024-01-15 20:33:36,2024-01-15 21:10:36,1.0,0.0,1.0,Y,187,145,1,2.5,1.0,0.5,0.5999138045428469,0.0,0.3,4.399913804542847,2.5,1.25,Staten Island,Port Richmond,Boro Zone,Queens,Long Island City/Hunters Point,Boro Zone,zero_distance
1,2024-01-15 23:05:22,2024-01-16 00:22:22,1.0,0.0,4.0,N,251,79,2,3.2054579478601255,0.0,0.5,0.0,0.0,0.3,4.505457947860125,2.5,0.0,Staten Island,Westerleigh,Boro Zone,Manhattan,East Village,Yellow Zone,zero_distance
2,2024-01-15 23:21:42,2024-01-16 00:09:42,5.0,1.1046497941888855,5.0,N,111,87,1,-1.0,0.5,0.5,1.4168129393882292,1.75,0.3,13.34478036779368,2.5,0.0,Brooklyn,Green-Wood Cemetery,Boro Zone,Manhattan,Financial District North,Yellow Zone,negative_fare
2,2024-01-16 00:14:40,2024-01-16 01:05:40,2.0,0.0,1.0,N,88,221,1,8.121073317968925,0.0,0.5,1.0500453404241936,0.0,0.3,10.47111865839312,2.5,0.0,Manhattan,Financial District South,Yellow Zone,Staten Island,Stapleton,Boro Zone,zero_distance
1,2024-01-16 01:03:20,2024-01-16 01:55:20,0.0,7.781535247241075,2.0,N,63,104,1,23.497069679968636,1.0,0.5,4.040606717107892,1.75,0.3,30.587676397076528,0.0,1.25,Brooklyn,Cypress Hills,Boro Zone,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,zero_passengers
2,2024-01-16 01:34:33,2024-01-16 02:47:33,0.0,7.064284585234413,1.0,N,215,37,1,22.39993499228954,0.0,0.5,3.2646183471450336,0.0,0.3,26.964553339434577,2.5,1.25,Queens,South Jamaica,Boro Zone,Brooklyn,Bushwick South,Boro Zone,zero_passengers
1,2024-01-16 04:32:19,2024-01-16 05:22:19,1.0,2.738671172303514,2.0,Y,259,198,1,-1.0,0.0,0.5,1.3414056268446166,0.0,0.3,12.305697658152503,2.5,0.0,Bronx,Woodlawn/Wakefield,Boro Zone,Queens,Ridgewood,Boro Zone,negative_fare
1,2024-01-16 04:37:17,2024-01-16 05:07:17,0.0,0.5827854638773977,1.0,N,56,78,1,4.127667537422846,0.0,0.5,0.6321222403822926,0.0,0.3,6.059789777805139,0.0,0.0,Queens,Corona,Boro Zone,Bronx,East Tremont,Boro Zone,zero_passengers
2,2024-01-16 08:32:28,2024-01-16 08:58:28,1.0,0.0,5.0,Y,154,174,3,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2.5,0.0,Brooklyn,Marine Park/Floyd Bennett Field,Boro Zone,Bronx,Norwood,Boro Zone,zero_distance
1,2024-01-16 09:26:04,2024-01-16 10:03:04,0.0,0.13942313518823304,1.0,Y,152,8,3,2.5,0.0,0.5,0.0,0.0,0.3,3.8,2.5,0.0,Manhattan,Manhattanville,Boro Zone,Queens,Astoria Park,Boro Zone,zero_passengers
1,2025-06-01 00:00:00,2024-01-16 10:15:47,5.0,4.439342652047579,2.0,N,254,262,2,14.57020498106694,1.0,0.5,0.0,1.75,0.3,17.62020498106694,0.0,1.25,Bronx,Williamsbridge/Olinville,Boro Zone,Manhattan,Yorkville East,Yellow Zone,future_date
1,2025-06-01 00:00:00,2024-01-16 11:24:04,4.0,1.6068795437296077,4.0,Y,91,14,1,7.408085549289968,1.0,0.5,1.5888165649405301,0.0,0.3,10.296902114230498,2.5,0.0,Brooklyn,Flatlands,Boro Zone,Brooklyn,Bay Ridge,Boro Zone,future_date
1,2024-01-16 10:14:27,2024-01-16 11:26:27,2.0,8.145116675255618,1.0,N,150,19,3,-1.0,1.0,0.5,0.0,6.55,0.3,34.10281198881548,0.0,1.25,Brooklyn,Manhattan Beach,Boro Zone,Queens,Bellerose,Boro Zone,negative_fare
1,2024-01-16 11:03:14,2024-01-16 11:24:14,1.0,7.999808875819554,5.0,N,192,97,2,-1.0,0.0,0.5,0.0,1.75,0.3,26.02191261311495,2.5,0.0,Queens,Queensboro Hill,Boro Zone,Brooklyn,Fort Greene,Boro Zone,negative_fare
2,2024-01-16 11:10:51,2024-01-16 11:24:51,2.0,4.469774523693349,2.0,N,258,72,2,-1.0,0.0,0.5,0.0,0.0,0.3,14.609599779393998,2.5,0.0,Queens,Woodhaven,Boro Zone,Brooklyn,East Flatbush/Remsen Village,Boro Zone,negative_fare
1,2024-01-16 13:22:38,2024-01-16 14:52:38,1.0,0.0,1.0,Y,123,42,2,13.47521950633913,0.0,0.5,0.0,6.55,0.3,21.32521950633913,2.5,0.0,Brooklyn,Homecrest,Boro Zone,Manhattan,Central Harlem North,Boro Zone,zero_distance
1,2024-01-16 13:40:34,2024-01-16 14:39:34,0.0,0.1715883531447138,1.0,N,14,216,2,3.2902273717054062,0.5,0.5,0.0,0.0,0.3,4.5902273717054065,0.0,0.0,Brooklyn,Bay Ridge,Boro Zone,Queens,South Ozone Park,Boro Zone,zero_passengers
2,2024-01-16 14:21:59,2024-01-16 14:33:59,6.0,0.0,1.0,Y,195,205,1,7.401053918968964,0.5,0.5,1.7801227252467389,0.0,0.3,10.481176644215704,2.5,1.25,Brooklyn,Red Hook,Boro Zone,Queens,Saint Albans,Boro Zone,zero_distance
1,2024-01-16 14:54:36,2024-01-16 16:10:36,3.0,0.0,1.0,Y,207,235,1,29.383832306929317,0.0,0.5,4.270819440598846,0.0,0.3,34.95465174752816,2.5,0.0,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,Bronx,University Heights/Morris Heights,Boro Zone,zero_distance
2,2024-01-16 15:38:16,2024-01-16 16:01:16,1.0,0.0,3.0,Y,167,16,2,6.305699951855501,0.5,0.5,0.0,0.0,0.3,7.605699951855501,0.0,1.25,Bronx,Morrisania/Melrose,Boro Zone,Queens,Bayside,Boro Zone,zero_distance
1,2024-01-16 19:54:59,2024-01-16 20:05:59,2.0,4.296115242302459,3.0,Y,128,159,1,-1.0,0.0,0.5,2.5877398367554503,0.0,0.3,16.936917814455278,0.0,1.25,Manhattan,Inwood Hill Park,Boro Zone,Bronx,Melrose South,Boro Zone,negative_fare
1,2024-01-16 20:26:19,2024-01-16 20:31:19,2.0,0.4638831172730261,1.0,Y,211,18,2,-1.0,1.0,0.5,0.0,6.55,0.3,11.041947477485088,2.5,0.0,Manhattan,SoHo,Yellow Zone,Bronx,Bedford Park,Boro Zone,negative_fare
1,2024-01-16 20:46:58,2024-01-16 21:02:58,3.0,9.464428134204553,4.0,Y,209,160,2,-1.0,1.0,0.5,0.0,0.0,0.3,29.529778732826973,0.0,1.25,Manhattan,Seaport,Yellow Zone,Queens,Middle Village,Boro Zone,negative_fare
1,2024-01-16 22:05:31,2024-01-16 23:23:31,1.0,0.0,2.0,N,90,54,2,8.984737732701722,0.5,0.5,0.0,0.0,0.3,10.284737732701723,0.0,1.25,Manhattan,Flatiron,Yellow Zone,Brooklyn,Columbia Street,Boro Zone,zero_distance
2,2024-01-17 02:00:39,2024-01-17 02:37:39,1.0,0.0,2.0,N,234,217,1,16.66787811828696,1.0,0.5,1.7940792879074388,0.0,0.3,19.7619574061944,2.5,1.25,Manhattan,Union Sq,Yellow Zone,Brooklyn,South Williamsburg,Boro Zone,zero_distance
2,2024-01-17 04:09:17,2024-01-17 05:29:17,2.0,8.068944150886903,1.0,N,139,251,3,-1.0,1.0,0.5,0.0,6.55,0.3,33.81874583532788,0.0,1.25,Queens,Laurelton,Boro Zone,Staten Island,Westerleigh,Boro Zone,negative_fare
2,2024-01-17 06:54:02,2024-01-17 08:20:02,6.0,0.0,1.0,Y,193,218,2,13.671966569633902,1.0,0.5,0.0,0.0,0.3,14.971966569633903,0.0,0.0,Queens,Queensbridge/Ravenswood,Boro Zone,Queens,Springfield Gardens North,Boro Zone,zero_distance
1,2024-01-17 07:00:56,2024-01-17 08:15:56,0.0,5.085656158026928,4.0,N,25,97,1,14.486269013229084,1.0,0.5,1.8247583288767704,1.75,0.3,19.361027342105853,2.5,1.25,Brooklyn,Boerum Hill,Boro Zone,Brooklyn,Fort Greene,Boro Zone,zero_passengers
1,2025-06-01 00:00:00,2024-01-17 08:14:24,3.0,0.24499073156968648,1.0,N,198,215,2,2.9651616333843434,0.0,0.5,0.0,0.0,0.3,4.265161633384343,2.5,1.25,Queens,Ridgewood,Boro Zone,Queens,South Jamaica,Boro Zone,future_date
2,2025-06-01 00:00:00,2024-01-17 08:52:14,6.0,2.713749272779835,3.0,Y,103,8,1,9.72420493083321,0.0,0.5,2.033085171614983,0.0,0.3,13.057290102448194,0.0,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,Queens,Astoria Park,Boro Zone,future_date
1,2024-01-17 13:02:50,2024-01-17 13:17:50,1.0,0.7544328303435138,1.0,N,105,216,3,-1.0,1.0,0.5,0.0,6.55,0.3,10.350000000000001,0.0,1.25,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,Queens,South Ozone Park,Boro Zone,negative_fare
1,2024-01-17 13:34:27,2024-01-17 13:54:27,1.0,5.032249852443555,1.0,Y,76,13,1,-1.0,1.0,0.5,3.7398509212824043,1.75,0.3,27.351171575987994,2.5,1.25,Brooklyn,East New York,Boro Zone,Manhattan,Battery Park City,Yellow Zone,negative_fare
1,2024-01-17 14:06:39,2024-01-17 14:48:39,0.0,0.17273744049902878,1.0,N,16,174,1,5.127932752526022,0.0,0.5,1.1276916129747054,0.0,0.3,7.555624365500727,2.5,1.25,Queens,Bayside,Boro Zone,Bronx,Norwood,Boro Zone,zero_passengers
2,2024-01-17 16:58:26,2024-01-17 17:58:26,0.0,1.9801371938774275,1.0,N,49,92,3,9.238552409384354,0.5,0.5,0.0,0.0,0.3,10.538552409384355,2.5,1.25,Brooklyn,Clinton Hill,Boro Zone,Queens,Flushing,Boro Zone,zero_passengers
2,2024-01-17 18:12:38,2024-01-17 18:20:38,2.0,0.0,3.0,N,54,144,1,3.0500783710248136,0.0,0.5,0.5892976405300002,0.0,0.3,4.939376011554814,0.0,0.0,Brooklyn,Columbia Street,Boro Zone,Manhattan,Little Italy/NoLiTa,Yellow Zone,zero_distance
1,2024-01-17 19:01:07,2024-01-17 19:12:07,1.0,1.8560576911294508,1.0,N,140,112,3,-1.0,0.0,0.5,0.0,0.0,0.3,10.235854121608934,2.5,0.0,Manhattan,Lenox Hill East,Yellow Zone,Brooklyn,Greenpoint,Boro Zone,negative_fare
2,2024-01-18 00:16:34,2024-01-18 01:18:34,1.0,2.8566300036667958,3.0,Y,75,226,1,-1.0,1.0,0.5,1.1447624421229825,0.0,0.3,11.14820355591055,0.0,0.0,Manhattan,East Harlem South,Boro Zone,Queens,Sunnyside,Boro Zone,negative_fare
1,2024-01-18 00:42:43,2024-01-18 01:44:43,0.0,6.295485343179766,2.0,N,129,111,3,22.36744588030201,0.5,0.5,0.0,1.75,0.3,25.41744588030201,2.5,0.0,Queens,Jackson Heights,Boro Zone,Brooklyn,Green-Wood Cemetery,Boro Zone,zero_passengers
1,2024-01-18 02:30:53,2024-01-18 03:51:53,0.0,1.2719797655594833,3.0,Y,104,196,1,8.057946610067013,0.5,0.5,1.4844883944256508,0.0,0.3,10.842435004492664,2.5,1.25,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,Queens,Rego Park,Boro Zone,zero_passengers
1,2024-01-18 03:55:57,2024-01-18 04:06:57,0.0,1.8838289546837557,1.0,Y,230,148,3,6.097415921597322,0.0,0.5,0.0,6.55,0.3,13.947415921597322,2.5,1.25,Manhattan,Times Sq/Theatre District,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,zero_passengers
2,2024-01-18 06:30:13,2024-01-18 06:56:13,1.0,8.004025998181568,4.0,Y,132,85,1,-1.0,0.0,0.5,4.992612499841257,0.0,0.3,28.167413466279413,2.5,0.0,Queens,JFK Airport,Airports,Brooklyn,Erasmus,Boro Zone,negative_fare
2,2024-01-18 06:41:32,2024-01-18 07:16:32,1.0,0.0,3.0,N,200,157,2,16.72560828595594,1.0,0.5,0.0,0.0,0.3,18.02560828595594,0.0,0.0,Bronx,Riverdale/North Riverdale/Fieldston,Boro Zone,Queens,Maspeth,Boro Zone,zero_distance
